group_id,group_name,member_id
16487812,Code for Nashville,142930732
24906881,Brentwood Artificial Intelligence Meetup,142930732
25810092,Nashville KDrama Addicts,142930732
339011,Nashville Hiking Meetup,146780342
968626,The Nashville New & Not-So-New In Town  Meetup,146780342
1102353,Nashville Backpacker Meetup,146780342
1585196,Tennessee Hiking Group,146780342
1877261,Young Nashville Ice Breakers,146780342
7836842,Nashville UX,146780342
8908602,Nashville Network After Work - Business Networking Events,146780342
10016242,NashJS,146780342
11625832,PyNash,146780342
18495240,Middle Tennessee Hiking Meetup,146780342
19713173,Transplant Nashville,146780342
20181560,Tails of the Trail,146780342
526316,¡Diablos Que Bailan! (Salsa Nashville),217814570
9376702,Nashville Women Programmers,217814570
11625832,PyNash,217814570
18506072,20s in Nashville,217814570
18665384,Nashville Big Data and Analytics Meetup,217814570
19218850,Greater Nashville Healthcare Analytics,217814570
20135961,20s/30s Nashville Online Dating Rebellion!,217814570
20493986,R-Ladies Nashville,217814570
21174496,20's & 30's Women looking for girlfriends,217814570
24440003,Outgoing Introverts of Nashville (20s/30s),217814570
6707902,Data Science Nashville,231823433
11625832,PyNash,231823433
6707902,Data Science Nashville,185393906
7138452,"Nashville Conda, R, Julia Users Group",185393906
11625832,PyNash,185393906
18314164,NashBI,185393906
19218850,Greater Nashville Healthcare Analytics,185393906
21148651,Nash SQL,185393906
8796112,Nashville ColdFusion User Group,183707721
11625832,PyNash,183707721
17894222,Nashville Hadoop Users Group,183707721
1877261,Young Nashville Ice Breakers,90420312
6707902,Data Science Nashville,90420312
7130232,Nashville Software Beginners,90420312
7836842,Nashville UX,90420312
10016242,NashJS,90420312
10178242,Nashville Mobile Developers,90420312
11625832,PyNash,90420312
16487812,Code for Nashville,90420312
18506072,20s in Nashville,90420312
18579141,Dog Friendly Things to Do Nashville and Beyond,90420312
18850080,NashReact,90420312
107592,"SQL NYC, The NoSQL & NewSQL Database Meetup",211844922
339011,Nashville Hiking Meetup,211844922
526316,¡Diablos Que Bailan! (Salsa Nashville),211844922
929402,Paddle Adventures Unlimited,211844922
1486212,Nashville Slow Ride,211844922
1583865,Active Outdoors Nashville,211844922
1977421,Data Visualization New York,211844922
6335372,Nashville soccer,211844922
6707902,Data Science Nashville,211844922
7130232,Nashville Software Beginners,211844922
7494842,Technology + Business + Design,211844922
8619412,NYC Open Data,211844922
9376702,Nashville Women Programmers,211844922
10928052,"Data Science for Traders, Quants, and Other Students of Risk",211844922
11131552,Hiking Club of Nashville and Suburbs,211844922
11625832,PyNash,211844922
14546632,Nashville Machine Learning Meetup,211844922
16477792,Nashville .NET User Group,211844922
16487812,Code for Nashville,211844922
18259733,New York Data Science Study Group,211844922
18314164,NashBI,211844922
18494105,The Iron Yard - Nashville,211844922
18502048,The Domestiques Cycling Club,211844922
18506072,20s in Nashville,211844922
18617368,Advertising / Marketing Analysts,211844922
18799260,New York Quant Club,211844922
18823551,New York Tech for Social Good,211844922
18955830,Eat Love Nash,211844922
19716031,"Big Data (native Hadoop) Ingest & Transform, New York",211844922
20082389,New York City SAS / Data Analytics,211844922
20341197,Data Science and Machine Learning • ProgramWithUs.com,211844922
20493986,R-Ladies Nashville,211844922
22817838,freeCodeCamp Nashville,211844922
6707902,Data Science Nashville,237082500
11625832,PyNash,237082500
19218850,Greater Nashville Healthcare Analytics,237082500
227528,Nashville Spanish Meetup,16503121
255854,Nashville Locals,16503121
358337,"Nashville Social Crew! Dine, Hike, Photography, & More!",16503121
530494,French Language & Social Club,16503121
929402,Paddle Adventures Unlimited,16503121
1102353,Nashville Backpacker Meetup,16503121
1169709,Nashville Filmmakers,16503121
1240194,Nashville Rock Climbing MeetUP,16503121
1433893,NashvilleTech,16503121
1671273,Skeleton Cru,16503121
1776274,"Nashville SEO & Internet Marketing, Over 1,600 Members!",16503121
1787157,"GrowNashville: Startup Entrepreneurs, Hackers, & Web Experts",16503121
3173762,Nashville Java Users' Group,16503121
7130232,Nashville Software Beginners,16503121
10016242,NashJS,16503121
10178242,Nashville Mobile Developers,16503121
11625832,PyNash,16503121
16447162,Nash |> Elixir,16503121
18850080,NashReact,16503121
21837219,All Things Angular,16503121
168014,The Nashville Writers Meetup,221454263
526316,¡Diablos Que Bailan! (Salsa Nashville),221454263
541319,The Nashville Songwriters Meetup Group,221454263
1417288,"The Nashville Singer, Musician and Songwriter Meetup Group",221454263
1491004,Nashville Grammar and Writing Meetup,221454263
1505523,Strictly Belcourt,221454263
7130232,Nashville Software Beginners,221454263
8771812,The Nashville Microsoft Azure Users Group,221454263
8805172,Nashville Wiener Romp,221454263
9376702,Nashville Women Programmers,221454263
10016242,NashJS,221454263
11625832,PyNash,221454263
16067522,Urban League Young Professionals of Middle Tennessee,221454263
16447162,Nash |> Elixir,221454263
16477792,Nashville .NET User Group,221454263
16487812,Code for Nashville,221454263
16877932,Nashville Lisp Sync,221454263
17487002,Nashville Alternative Health & Wellness,221454263
17686062,Williamson County Ruby Meetup,221454263
18288648,Music Industry Forum- Who kNew Nashville,221454263
18314164,NashBI,221454263
18361585,Make Nashville Meetup,221454263
18476981,Drink-n-Draw,221454263
18494105,The Iron Yard - Nashville,221454263
18589616,Agile Nashville User Group,221454263
18837102,Nashville Software Automation Professionals,221454263
19033734,Franklin Small Business Digital Media Marketing Meetup,221454263
19108156,Nashville Startup Founder 101,221454263
19194894,Nashville Christian Technologists and Entrepreneurs,221454263
19218850,Greater Nashville Healthcare Analytics,221454263
19292162,Nashville CocoaHeads,221454263
19632555,Mindfulness @ Sinking Creek Farm,221454263
19654655,Nashville Music Programmers,221454263
19680459,Bellevue Free Mandarin/Korean Lessons Meetup,221454263
19828398,Nashville English Language Learning Meetup,221454263
20135762,Nashville Kubernetes Meetup,221454263
20336043,Nashville Ladies Volunteering and Having Fun,221454263
20440175,NASHVILLE WRITERS HOUSE,221454263
20488570,Splunk> Nashville,221454263
20493986,R-Ladies Nashville,221454263
20640455,Murfreesboro Caffeine and Canvas,221454263
20806988,Events of the Camera Club Council of Tennessee,221454263
21059074,Nashville Transform Your Life Meetup,221454263
21134448,Nashville Gophers,221454263
21821118,Nashville Creative Space Explorers Club,221454263
21837219,All Things Angular,221454263
21845375,Nashville .... Get off the couch,221454263
21846276,East Side Tribe,221454263
21957723,GKIC Nashville Chapter Business Building Meetup,221454263
1360698,Nashville PHP User Group,198657470
1498076,Christian Business Leaders Roundtable | CEO Fellowship,198657470
2486942,Nashville Singularity Meetup,198657470
11625832,PyNash,198657470
16877932,Nashville Lisp Sync,198657470
17770582,The Data Warehouse Institute (TDWI) Nashville Meetup,198657470
17894222,Nashville Hadoop Users Group,198657470
18288648,Music Industry Forum- Who kNew Nashville,198657470
18494105,The Iron Yard - Nashville,198657470
18974119,Nashville Science & Religion Meetup,198657470
19108156,Nashville Startup Founder 101,198657470
19194894,Nashville Christian Technologists and Entrepreneurs,198657470
10016242,NashJS,183602124
11625832,PyNash,183602124
11862932,Nashville Linux Users Group,183602124
16487812,Code for Nashville,183602124
16607822,Nashville Virtual Reality Meetup,183602124
17467312,NashMicro - The Nashville Microcontroller Makers Group,183602124
18779992,Nashville API Developers,183602124
18850080,NashReact,183602124
20135762,Nashville Kubernetes Meetup,183602124
20940321,B'nei Mikra Nashville (Torah Study),183602124
21134448,Nashville Gophers,183602124
11625832,PyNash,95204562
23364840,Nashville Apache Kafka™ Meetup by Confluent,95204562
25694632,Networking in The Nations,95204562
204767,Nashville Podcasters,182992991
541319,The Nashville Songwriters Meetup Group,182992991
10016242,NashJS,182992991
11625832,PyNash,182992991
16487812,Code for Nashville,182992991
18573279,Advanced Audio + Applications Exchange (A3E) - Nashville,182992991
19654655,Nashville Music Programmers,182992991
20806988,Events of the Camera Club Council of Tennessee,182992991
23573879,Middle Tennessee Photography Buddies,182992991
10016242,NashJS,214480697
11625832,PyNash,214480697
18361585,Make Nashville Meetup,214480697
18494105,The Iron Yard - Nashville,214480697
19997487,Developer Launchpad Nashville,214480697
21837219,All Things Angular,214480697
1360698,Nashville PHP User Group,219502636
1585196,Tennessee Hiking Group,219502636
6707902,Data Science Nashville,219502636
10016242,NashJS,219502636
10178242,Nashville Mobile Developers,219502636
11625832,PyNash,219502636
11862932,Nashville Linux Users Group,219502636
23398017,Nashville Artificial Intelligence Society,219502636
107592,"SQL NYC, The NoSQL & NewSQL Database Meetup",183535235
535553,Nash.rb,183535235
1235063,NY JavaScript,183535235
1310021,The Brooklyn Board Games Meetup Group,183535235
1390314,"NYC Art Galleries, NYC Museums, Movies, Theater, & Culture!",183535235
1461951,New York C++ Developers Group,183535235
1481036,WESTCHESTER GEEKS,183535235
1489836,Westchester Gaming Group,183535235
1526075,Nashville Area Gamer Association - NAGA,183535235
1648092,New York City Geek Adventure Group,183535235
1685859,NYC.JS,183535235
1716720,NYC Nodejs,183535235
1730018,jQuery NYC,183535235
1747047,"Bay Ridge Book, Game and Social Club",183535235
1798334,Education Tech Events Meetup,183535235
2741762,NYC Singles Age 21-35 Board Game Group Version 2.0,183535235
3076972,NYC Codecademy Group,183535235
3144772,Startup Saturdays New York,183535235
3170662,Anytech (Asian-Americans in NY Tech),183535235
3180482,Tech in Motion: New York City,183535235
3397062,NYC JavaScript + Node.js + Backbone.js,183535235
3607252,New York Software Engineers (NYSE),183535235
3714032,Angular NYC,183535235
3939462,Hardcore JavaScript,183535235
4595352,NYC D3.js,183535235
4996322,Nyeek,183535235
5413052,NY Career Meetup,183535235
5763522,New York Ruby on Rails,183535235
6034152,Hack Manhattan,183535235
6280132,Forest Hills Board Gamers,183535235
6335362,Team Awesome (NYC),183535235
6597512,Meteor NY,183535235
7378482,NYC Innovation in Education Meetup,183535235
7808212,New York Front End Coders,183535235
7847762,BitcoinNYC,183535235
9173882,Fullstack Academy NYC,183535235
9201702,Drawing New York,183535235
10016242,NashJS,183535235
10685672,Microsoft Makers & App Devs of New Jersey (#MMADNJ),183535235
11304522,Beginner Programmers,183535235
11513482,Mafia party game -- of logic and persuasion,183535235
11587182,#NAME?,183535235
11625832,PyNash,183535235
12081542,Bots and Brains Machine Learning NYC,183535235
12604142,Problem Solving Practice for Coders,183535235
12854292,Dev Bootcamp NYC Events and Workshops,183535235
12992382,"MEAN (MongoDB, Express, AngularJS, Node.js) Stack NYC",183535235
13993792,Nashville Grown-up Geeks,183535235
14775162,"Bayside Coders, Innovators, Tech-preneurs",183535235
15205272,QueensJS,183535235
15427252,NYC Startup CEO / CTO Meetup,183535235
15579152,"Byte Academy: Python, FinTech, Blockchain,DataSci, Quant",183535235
16058362,HackerNest NYC Tech Socials,183535235
16658052,Bergen Makerspace,183535235
17471532,Designing Change,183535235
18725556,New York JavaScript Study Group,183535235
18850080,NashReact,183535235
18893382,Career & Networking Opportunities for Web Workers of NYC,183535235
19213761,OpenAI New York,183535235
19277993,Nashville DevOps Meetup,183535235
19579590,NYC Career Advice & Networking Events for Young Jobseekers,183535235
19997487,Developer Launchpad Nashville,183535235
20235765,CodeNewbie NYC,183535235
20268065,New York Civic Tech,183535235
20947040,Nashville Blockchain Meetup,183535235
22817838,freeCodeCamp Nashville,183535235
24149861,LIC Board Games,183535235
168014,The Nashville Writers Meetup,23897412
526316,¡Diablos Que Bailan! (Salsa Nashville),23897412
6083632,Central Virginia Javascript Enthusiasts (CVJS),23897412
7138452,"Nashville Conda, R, Julia Users Group",23897412
7836842,Nashville UX,23897412
9376702,Nashville Women Programmers,23897412
10016242,NashJS,23897412
10178242,Nashville Mobile Developers,23897412
11625832,PyNash,23897412
14546632,Nashville Machine Learning Meetup,23897412
15297782,Nashville Product Meetup,23897412
16062152,Design Thinking Nashville,23897412
16182972,UVa R Users Group,23897412
16193072,Girl Develop It Central Virginia,23897412
16447162,Nash |> Elixir,23897412
16487812,Code for Nashville,23897412
17467312,NashMicro - The Nashville Microcontroller Makers Group,23897412
18579141,Dog Friendly Things to Do Nashville and Beyond,23897412
19108156,Nashville Startup Founder 101,23897412
19991737,Charlottesville Data Science,23897412
19997487,Developer Launchpad Nashville,23897412
20493986,R-Ladies Nashville,23897412
26004745,R-Ladies Charlottesville,23897412
9376702,Nashville Women Programmers,155191662
10016242,NashJS,155191662
11625832,PyNash,155191662
255854,Nashville Locals,193053558
1358081,Nashville Online Business Strategy Meetup,193053558
1498076,Christian Business Leaders Roundtable | CEO Fellowship,193053558
2662782,Nashville Real Estate Investing & Marketing Entrepreneurs,193053558
7138452,"Nashville Conda, R, Julia Users Group",193053558
8908602,Nashville Network After Work - Business Networking Events,193053558
11625832,PyNash,193053558
11626822,Nashville Digital Marketing Meetup,193053558
16062152,Design Thinking Nashville,193053558
16954142,Network Middle Tennessee,193053558
17467312,NashMicro - The Nashville Microcontroller Makers Group,193053558
18256892,Nashville Holistic Association,193053558
18314164,NashBI,193053558
18562307,Nashville Young Professionals Meetup,193053558
18801828,"SCORE Nashville Events, Networking and Workshops",193053558
18849449,Music City Women of coursge &  strength,193053558
9376702,Nashville Women Programmers,185487853
11625832,PyNash,185487853
6707902,Data Science Nashville,204843833
10016242,NashJS,204843833
11625832,PyNash,204843833
14546632,Nashville Machine Learning Meetup,204843833
16447162,Nash |> Elixir,204843833
16487812,Code for Nashville,204843833
138890,NYC Screenwriters Collective,13885682
107592,"SQL NYC, The NoSQL & NewSQL Database Meetup",13885682
895594,The New York Bluegrass/Old-Time Harmony Singing Meetup Group,13885682
976696,NYC BLUEGRASS SLOW JAM (for Adv beginners and Int players),13885682
1169709,Nashville Filmmakers,13885682
1235063,NY JavaScript,13885682
1273704,Pick up soccer in new york city,13885682
1288046,New York City PostgreSQL User Group,13885682
1377720,ny-scala,13885682
1428523,New York Web Performance Group,13885682
1433081,The DCNYC Hacking Meetup Group,13885682
1516886,NYC Machine Learning,13885682
1585196,Tennessee Hiking Group,13885682
1591779,Algorithms and Data Structures,13885682
1622500,Boost Nashville - The Business Networking Group!,13885682
1623624,BK.js,13885682
1629296,New York MongoDB User Group,13885682
1716720,NYC Nodejs,13885682
1731388,New York Angels Education Meetup,13885682
1754143,Entrepreneurs and Professionals Network of New York,13885682
1788274,"Horror, Suspense, Sci-Fi & Fantasy Friends",13885682
2377941,nyhacker,13885682
2520282,Northeast Scala Symposium,13885682
2659922,NYLUG - New York Linux Users Group,13885682
2854922,Startup Grind NYC,13885682
2958762,NY FinTech,13885682
3397062,NYC JavaScript + Node.js + Backbone.js,13885682
3741932,Play! NYC,13885682
3939462,Hardcore JavaScript,13885682
4126912,Nashville Online Entrepreneurs,13885682
4209152,Health Devs NYC,13885682
4483652,New York Legal Hackers,13885682
5043192,Brooklyn Node JS Meetup,13885682
7836842,Nashville UX,13885682
10016242,NashJS,13885682
11625832,PyNash,13885682
14649032,Nashville Game Developers,13885682
14852992,Swift iOS Developers NYC,13885682
15427252,NYC Startup CEO / CTO Meetup,13885682
18361585,Make Nashville Meetup,13885682
18425641,Greater Nashville Networking Group,13885682
18463047,SPEDTech - NY Special Education Technology Meetup,13885682
18529220,NY Technology + Finance Network,13885682
18604107,Middle Tennessee Kayak Lessons Meetup,13885682
18616278,Franklin Developer Lunch & Learn,13885682
18843469,Technology Transfer Days,13885682
11625832,PyNash,155715342
9376702,Nashville Women Programmers,143437442
10016242,NashJS,143437442
10178242,Nashville Mobile Developers,143437442
11625832,PyNash,143437442
11862932,Nashville Linux Users Group,143437442
16487812,Code for Nashville,143437442
18494105,The Iron Yard - Nashville,143437442
18616278,Franklin Developer Lunch & Learn,143437442
19654655,Nashville Music Programmers,143437442
19997487,Developer Launchpad Nashville,143437442
22424858,Nashville Health & Fitness with Science Meetup,143437442
339011,Nashville Hiking Meetup,201309823
9376702,Nashville Women Programmers,201309823
11625832,PyNash,201309823
18286946,Dine and Unwind in East Nashville,201309823
19011903,TGIT =Thank Goodness It's THURSDAY Happy Hour & Business,201309823
19108156,Nashville Startup Founder 101,201309823
19194894,Nashville Christian Technologists and Entrepreneurs,201309823
1728035,WordPress Nashville,217309361
3173762,Nashville Java Users' Group,217309361
6707902,Data Science Nashville,217309361
7130232,Nashville Software Beginners,217309361
10016242,NashJS,217309361
10178242,Nashville Mobile Developers,217309361
11625832,PyNash,217309361
13560402,Nashville Modern Excel & Power BI User Group,217309361
14546632,Nashville Machine Learning Meetup,217309361
16477792,Nashville .NET User Group,217309361
16487812,Code for Nashville,217309361
17770582,The Data Warehouse Institute (TDWI) Nashville Meetup,217309361
18314164,NashBI,217309361
18494105,The Iron Yard - Nashville,217309361
19218850,Greater Nashville Healthcare Analytics,217309361
20947040,Nashville Blockchain Meetup,217309361
21148651,Nash SQL,217309361
21837219,All Things Angular,217309361
22817838,freeCodeCamp Nashville,217309361
23398017,Nashville Artificial Intelligence Society,217309361
25339863,Blockchain Technology Disrupting Healthcare,217309361
1230091,Nashville Business Strategy and Networking,9005384
1671273,Skeleton Cru,9005384
1776274,"Nashville SEO & Internet Marketing, Over 1,600 Members!",9005384
11625832,PyNash,9005384
11862932,Nashville Linux Users Group,9005384
18314164,NashBI,9005384
19051377,Tech Talent South - Winston Salem,9005384
19180487,No Agenda,9005384
19277993,Nashville DevOps Meetup,9005384
405938,MTRAS ~ MidTn Robotic Arts Society,235931355
1728035,WordPress Nashville,235931355
7130232,Nashville Software Beginners,235931355
8771812,The Nashville Microsoft Azure Users Group,235931355
10016242,NashJS,235931355
11625832,PyNash,235931355
16447162,Nash |> Elixir,235931355
16487812,Code for Nashville,235931355
18494105,The Iron Yard - Nashville,235931355
18923420,20&UP Tennis League: Nashville,235931355
19194894,Nashville Christian Technologists and Entrepreneurs,235931355
19218850,Greater Nashville Healthcare Analytics,235931355
21837219,All Things Angular,235931355
22806590,'BoroDev Breakfast,235931355
22817838,freeCodeCamp Nashville,235931355
23249388,'BoroDev,235931355
23398017,Nashville Artificial Intelligence Society,235931355
24589748,Coder Dojo,235931355
25740535,Nashville-Cupids Chase 5K,235931355
25777556,Nashville Business Analysis,235931355
25777628,Nashville SQL for Newbies,235931355
25777672,Nashville Digital Marketing,235931355
25785289,Nashville Self-Improvement Meetup,235931355
1224853,Bowling Green Canoe and Kayak,155529942
1360698,Nashville PHP User Group,155529942
1677129,Bowling Green Social Circles,155529942
6707902,Data Science Nashville,155529942
7138452,"Nashville Conda, R, Julia Users Group",155529942
10016242,NashJS,155529942
11625832,PyNash,155529942
18314164,NashBI,155529942
19885163,Bowling Green Web Developers Meetup,155529942
20371482,Bowling Green Internet Marketing Meetup,155529942
535553,Nash.rb,208949319
1360698,Nashville PHP User Group,208949319
1671273,Skeleton Cru,208949319
1728035,WordPress Nashville,208949319
1776274,"Nashville SEO & Internet Marketing, Over 1,600 Members!",208949319
7130232,Nashville Software Beginners,208949319
7836842,Nashville UX,208949319
10016242,NashJS,208949319
10178242,Nashville Mobile Developers,208949319
11184352,Nashville Bitcoin Meetup,208949319
11625832,PyNash,208949319
16062152,Design Thinking Nashville,208949319
16447162,Nash |> Elixir,208949319
16487812,Code for Nashville,208949319
18494105,The Iron Yard - Nashville,208949319
18779992,Nashville API Developers,208949319
18850080,NashReact,208949319
19997487,Developer Launchpad Nashville,208949319
20947040,Nashville Blockchain Meetup,208949319
1433893,NashvilleTech,12965333
1789439,Packard Place,12965333
11625832,PyNash,12965333
19220477,Charlotte Analytics Meetup,12965333
20158650,Charlotte Bots and AI Meetup,12965333
20211966,CLT - Red Hat User Group,12965333
20396580,SwiftCLT,12965333
22050922,Data Driven Charlotte,12965333
711599,The Nashville Web Design Meetup Group,195256005
1606258,Memphis Technology User Groups,195256005
1671273,Skeleton Cru,195256005
5874792,MidsouthMakers - Memphis area makerspace,195256005
9197712,Memphis Game Developers,195256005
10016242,NashJS,195256005
11625832,PyNash,195256005
11701972,Computer Science Education - Memphis,195256005
16062152,Design Thinking Nashville,195256005
16487812,Code for Nashville,195256005
18850080,NashReact,195256005
18996036,Full-Stack Marketing Mastermind,195256005
358337,"Nashville Social Crew! Dine, Hike, Photography, & More!",138764482
968626,The Nashville New & Not-So-New In Town  Meetup,138764482
9452822,615 LOL (Live Out Loud),138764482
11625832,PyNash,138764482
13532852,Nashville Children in Nature,138764482
13560402,Nashville Modern Excel & Power BI User Group,138764482
21845375,Nashville .... Get off the couch,138764482
22966269,Nashville Group for Good Ol' Fashion Fun,138764482
711599,The Nashville Web Design Meetup Group,185314082
788001,The Middle TN Alternative Health Meetup Group,185314082
929402,Paddle Adventures Unlimited,185314082
1226140,"CONNECT Nashville! Over 2,600 Business Networkers",185314082
1396244,Live Music Metropolis - Nashville Chapter,185314082
1417288,"The Nashville Singer, Musician and Songwriter Meetup Group",185314082
1473660,Nashville Kayak Lessons,185314082
1622500,Boost Nashville - The Business Networking Group!,185314082
1787157,"GrowNashville: Startup Entrepreneurs, Hackers, & Web Experts",185314082
4126912,Nashville Online Entrepreneurs,185314082
5282132,One Dharma Nashville Meditation Group,185314082
6928642,Middle Tennessee Sierra Club Outings and Adventures,185314082
7130232,Nashville Software Beginners,185314082
7836842,Nashville UX,185314082
9376702,Nashville Women Programmers,185314082
10016242,NashJS,185314082
10178242,Nashville Mobile Developers,185314082
11131552,Hiking Club of Nashville and Suburbs,185314082
11625832,PyNash,185314082
14649032,Nashville Game Developers,185314082
15009712,NashFSharp,185314082
16062152,Design Thinking Nashville,185314082
16487812,Code for Nashville,185314082
17467312,NashMicro - The Nashville Microcontroller Makers Group,185314082
18476981,Drink-n-Draw,185314082
18494105,The Iron Yard - Nashville,185314082
18616278,Franklin Developer Lunch & Learn,185314082
18779992,Nashville API Developers,185314082
18850080,NashReact,185314082
18855476,Savvy Coders - Nashville,185314082
168014,The Nashville Writers Meetup,27157532
211512,Nashville Atheists,27157532
377617,The Music City Beer Society,27157532
968626,The Nashville New & Not-So-New In Town  Meetup,27157532
1349592,Board Game Lovers Meetup,27157532
1451826,Nashville Science Fiction Book Club,27157532
1526075,Nashville Area Gamer Association - NAGA,27157532
1583865,Active Outdoors Nashville,27157532
1660079,Music City Geeks,27157532
1697586,The Nashville Chinese Language and Culture Meetup Group,27157532
1728035,WordPress Nashville,27157532
1763190,Nashville Tennis Meetup,27157532
1877261,Young Nashville Ice Breakers,27157532
2542802,Nashville Flag Football,27157532
3039112,Murfreesboro Freethinkers,27157532
3332512,Nashville Co-Ed Kickball,27157532
5385002,"East bay, Fremont, Union city area Tennis meetup",27157532
6335372,Nashville soccer,27157532
6707902,Data Science Nashville,27157532
8997492,Gastro Sojourn,27157532
9452822,615 LOL (Live Out Loud),27157532
9540322,Young Urban Professionals of Nashville,27157532
11625832,PyNash,27157532
13993792,Nashville Grown-up Geeks,27157532
16487812,Code for Nashville,27157532
18506072,20s in Nashville,27157532
18923420,20&UP Tennis League: Nashville,27157532
22197221,Team Green Adventures,27157532
24440003,Outgoing Introverts of Nashville (20s/30s),27157532
1360698,Nashville PHP User Group,210614410
1433893,NashvilleTech,210614410
1591281,Murfreesboro Web Designers and Developers,210614410
1671273,Skeleton Cru,210614410
1728035,WordPress Nashville,210614410
1776274,"Nashville SEO & Internet Marketing, Over 1,600 Members!",210614410
1787157,"GrowNashville: Startup Entrepreneurs, Hackers, & Web Experts",210614410
4126912,Nashville Online Entrepreneurs,210614410
7130232,Nashville Software Beginners,210614410
10016242,NashJS,210614410
10178242,Nashville Mobile Developers,210614410
11625832,PyNash,210614410
16487812,Code for Nashville,210614410
18243504,Nashville Web Design,210614410
18616278,Franklin Developer Lunch & Learn,210614410
18779992,Nashville API Developers,210614410
18850080,NashReact,210614410
19997487,Developer Launchpad Nashville,210614410
21134448,Nashville Gophers,210614410
26000035,Nashville Freelance Creatives,210614410
5618532,Nashville Salesforce Admins & Developers Group,69411382
11625832,PyNash,69411382
535553,Nash.rb,7658930
1360698,Nashville PHP User Group,7658930
1728035,WordPress Nashville,7658930
6707902,Data Science Nashville,7658930
7138452,"Nashville Conda, R, Julia Users Group",7658930
8771812,The Nashville Microsoft Azure Users Group,7658930
8916872,Jacksonville SQL Server User Group,7658930
10016242,NashJS,7658930
11625832,PyNash,7658930
13560402,Nashville Modern Excel & Power BI User Group,7658930
14546632,Nashville Machine Learning Meetup,7658930
17894222,Nashville Hadoop Users Group,7658930
18314164,NashBI,7658930
21148651,Nash SQL,7658930
23249388,'BoroDev,7658930
1049061,Couples with Dual Income & No Kids (DINKs),229446139
1583865,Active Outdoors Nashville,229446139
2542802,Nashville Flag Football,229446139
3173762,Nashville Java Users' Group,229446139
3332512,Nashville Co-Ed Kickball,229446139
6707902,Data Science Nashville,229446139
7130232,Nashville Software Beginners,229446139
9452822,615 LOL (Live Out Loud),229446139
11625832,PyNash,229446139
14546632,Nashville Machine Learning Meetup,229446139
16877932,Nashville Lisp Sync,229446139
18494105,The Iron Yard - Nashville,229446139
18506072,20s in Nashville,229446139
18602480,Nashville Skiing Meetup,229446139
18642322,Non Drinking Nashville,229446139
18712878,Startup Grind Nashville,229446139
19218850,Greater Nashville Healthcare Analytics,229446139
20186791,Free & Cheap Events,229446139
21148651,Nash SQL,229446139
21424059,Nashville Pick-Up Flag Football Meetup,229446139
21710544,"Friends, Couples, and Whatever",229446139
22468329,Man Cave 615,229446139
22782911,Fun Couples in Music City,229446139
22817838,freeCodeCamp Nashville,229446139
22916872,Franklin Happy Hour Meetup,229446139
22978100,SQL Basics,229446139
23398017,Nashville Artificial Intelligence Society,229446139
24424671,Nashville Cyber-security Meetup (FUG),229446139
24440003,Outgoing Introverts of Nashville (20s/30s),229446139
24803205,Brentwood Happy Hour / Dining Out Meetup,229446139
24906881,Brentwood Artificial Intelligence Meetup,229446139
24925734,The Country Club of Downtown Nashville (20s & 30s),229446139
25140784,Couples Exploring Nashville,229446139
25501339,Nashville Coed Flag Football Meetup,229446139
339011,Nashville Hiking Meetup,148050462
358337,"Nashville Social Crew! Dine, Hike, Photography, & More!",148050462
1334499,Nashville 20/30 ish somethings,148050462
1433893,NashvilleTech,148050462
7130232,Nashville Software Beginners,148050462
9376702,Nashville Women Programmers,148050462
10016242,NashJS,148050462
11625832,PyNash,148050462
16477792,Nashville .NET User Group,148050462
16487812,Code for Nashville,148050462
18286946,Dine and Unwind in East Nashville,148050462
18506072,20s in Nashville,148050462
18714758,Nashville Socials and Events!,148050462
18855476,Savvy Coders - Nashville,148050462
19277993,Nashville DevOps Meetup,148050462
19997487,Developer Launchpad Nashville,148050462
20135961,20s/30s Nashville Online Dating Rebellion!,148050462
20186791,Free & Cheap Events,148050462
22817838,freeCodeCamp Nashville,148050462
11625832,PyNash,188294902
7130232,Nashville Software Beginners,235118255
10016242,NashJS,235118255
11625832,PyNash,235118255
18779992,Nashville API Developers,235118255
19292162,Nashville CocoaHeads,235118255
22817838,freeCodeCamp Nashville,235118255
6707902,Data Science Nashville,134650402
11625832,PyNash,134650402
323739,North Alabama Web Developers,185967477
11625832,PyNash,185967477
13107862,hsv.py - Huntsville Python Users Group,185967477
18397034,BizTech,185967477
18832797,Shoals Biz Buzz  Meetup,185967477
18894500,CoWorking Night,185967477
6707902,Data Science Nashville,211585840
7836842,Nashville UX,211585840
8771812,The Nashville Microsoft Azure Users Group,211585840
9376702,Nashville Women Programmers,211585840
10016242,NashJS,211585840
10178242,Nashville Mobile Developers,211585840
11625832,PyNash,211585840
16477792,Nashville .NET User Group,211585840
16487812,Code for Nashville,211585840
18271914,KnoxData - a PyData group,211585840
18438577,KnoxPy,211585840
18616278,Franklin Developer Lunch & Learn,211585840
18837102,Nashville Software Automation Professionals,211585840
18850080,NashReact,211585840
19997487,Developer Launchpad Nashville,211585840
21533726,State & Local Government Developers Network,211585840
21837219,All Things Angular,211585840
23353167,Nashville Docker Meetup,211585840
24125934,Murfreesboro Web Development Meetup,211585840
3173762,Nashville Java Users' Group,194153351
11625832,PyNash,194153351
17872862,Nashville Amazon Web Services User Group,194153351
19194894,Nashville Christian Technologists and Entrepreneurs,194153351
