event_id,group_id,name,time
pdqtxmywhbxb,18476981,Drink-n-Draw,2017-05-18 23:00:00
pdqtxmywhbwb,18476981,Drink-n-Draw,2017-05-17 23:00:00
ljddxlywhbsb,18476981,Drink-n-Draw | 3 Hour Session,2017-05-14 21:00:00
pdqtxmywhbpb,18476981,Drink-n-Draw,2017-05-11 23:00:00
pdqtxmywhbnb,18476981,Drink-n-Draw,2017-05-10 23:00:00
ljddxlywhbkb,18476981,Drink-n-Draw | 3 Hour Session,2017-05-07 21:00:00
pdqtxmywhbgb,18476981,Drink-n-Draw,2017-05-04 23:00:00
pdqtxmywhbfb,18476981,Drink-n-Draw,2017-05-03 23:00:00
ljddxlywgbnc,18476981,Drink-n-Draw | 3 Hour Session,2017-04-30 21:00:00
pdqtxmywgbkc,18476981,Drink-n-Draw,2017-04-27 23:00:00
gtxvtmywgbjc,18476981,Drink-n-Draw,2017-04-26 23:00:00
ljddxlywgbfc,18476981,Drink-n-Draw | 3 Hour Session,2017-04-23 21:00:00
gtxvtmywgbbc,18476981,Drink-n-Draw,2017-04-20 23:00:00
gtxvtmywgbzb,18476981,Drink-n-Draw,2017-04-19 23:00:00
ljddxlywgbvb,18476981,Drink-n-Draw | 3 Hour Session,2017-04-16 21:00:00
gtxvtmywgbrb,18476981,Drink-n-Draw,2017-04-13 23:00:00
gtxvtmywgbqb,18476981,Drink-n-Draw,2017-04-12 23:00:00
ljddxlywgbmb,18476981,Drink-n-Draw | 3 Hour Session,2017-04-09 21:00:00
gtxvtmywgbjb,18476981,Drink-n-Draw,2017-04-06 23:00:00
gtxvtmywgbhb,18476981,Drink-n-Draw,2017-04-05 23:00:00
mvswrmywgbgb,18476981,Drink-n-Draw *local fashion pop-up,2017-04-04 23:00:00
ljddxlywgbdb,18476981,Drink-n-Draw | 3 Hour Session,2017-04-02 21:00:00
gtxvtmywfbnc,18476981,Drink-n-Draw,2017-03-30 23:00:00
gtxvtmywfbmc,18476981,Drink-n-Draw,2017-03-29 23:00:00
mvswrmywfblc,18476981,Drink-n-Draw *local fashion pop-up,2017-03-28 23:00:00
ljddxlywfbjc,18476981,Drink-n-Draw | 3 Hour Session,2017-03-26 21:00:00
gtxvtmywfbfc,18476981,Drink-n-Draw,2017-03-23 23:00:00
qqkttmywfbdc,18476981,Drink-n-Draw,2017-03-22 23:00:00
mvswrmywfbcc,18476981,Drink-n-Draw *local fashion pop-up,2017-03-21 23:00:00
ljddxlywfbzb,18476981,Drink-n-Draw | 3 Hour Session,2017-03-19 21:00:00
qsnzgmywfbvb,18476981,Drink-n-Draw,2017-03-16 23:00:00
qsnzgmywfbtb,18476981,Drink-n-Draw,2017-03-15 23:00:00
mvswrmywfbsb,18476981,Drink-n-Draw *local fashion pop-up,2017-03-14 23:00:00
ljddxlywfbqb,18476981,Drink-n-Draw | 3 Hour Session,2017-03-12 21:00:00
qsnzgmywfbmb,18476981,Drink-n-Draw,2017-03-10 00:00:00
qsnzgmywfblb,18476981,Drink-n-Draw,2017-03-09 00:00:00
mvswrmywfbkb,18476981,Drink-n-Draw *local fashion pop-up,2017-03-08 00:00:00
ljddxlywfbhb,18476981,Drink-n-Draw | 3 Hour Session,2017-03-05 22:00:00
qsnzgmywfbdb,18476981,Drink-n-Draw,2017-03-03 00:00:00
qsnzgmywfbcb,18476981,Drink-n-Draw,2017-03-02 00:00:00
mvswrmywdblc,18476981,Drink-n-Draw *local fashion pop-up,2017-03-01 00:00:00
ljddxlywdbjc,18476981,Drink-n-Draw | 3 Hour Session,2017-02-26 22:00:00
qsnzgmywdbfc,18476981,Drink-n-Draw,2017-02-24 00:00:00
qsnzgmywdbdc,18476981,Drink-n-Draw,2017-02-23 00:00:00
wfnsnmywdbcc,18476981,Drink-n-Draw *local fashion pop-up,2017-02-22 00:00:00
ljddxlywdbzb,18476981,Drink-n-Draw | 3 Hour Session,2017-02-19 22:00:00
qsnzgmywdbvb,18476981,Drink-n-Draw,2017-02-17 00:00:00
qsnzgmywdbtb,18476981,Drink-n-Draw,2017-02-16 00:00:00
ljddxlywdbqb,18476981,Drink-n-Draw | 3 Hour Session,2017-02-12 22:00:00
qsnzgmywdbmb,18476981,Drink-n-Draw,2017-02-10 00:00:00
qsnzgmywdblb,18476981,Drink-n-Draw,2017-02-09 00:00:00
ljddxlywdbhb,18476981,Drink-n-Draw | 3 Hour Session,2017-02-05 22:00:00
qsnzgmywdbdb,18476981,Drink-n-Draw,2017-02-03 00:00:00
qsnzgmywdbcb,18476981,Drink-n-Draw,2017-02-02 00:00:00
ljddxlywcbmc,18476981,Drink-n-Draw | 3 Hour Session,2017-01-29 22:00:00
236826611,18476981,Portrait painting workshop by Megan Lightell,2017-01-27 23:00:00
qsnzgmywcbjc,18476981,Drink-n-Draw,2017-01-27 00:00:00
qsnzgmywcbhc,18476981,Drink-n-Draw,2017-01-26 00:00:00
ljddxlywcbdc,18476981,Drink-n-Draw | 3 Hour Session,2017-01-22 22:00:00
qsnzgmywcbzb,18476981,Drink-n-Draw,2017-01-20 00:00:00
qsnzgmywcbxb,18476981,Drink-n-Draw,2017-01-19 00:00:00
ljddxlywcbtb,18476981,Drink-n-Draw | 3 Hour Session,2017-01-15 22:00:00
qsnzgmywcbqb,18476981,Drink-n-Draw,2017-01-13 00:00:00
qsnzgmywcbpb,18476981,Drink-n-Draw,2017-01-12 00:00:00
ljddxlywcblb,18476981,Drink-n-Draw | 3 Hour Session,2017-01-08 22:00:00
qsnzgmywcbhb,18476981,Drink-n-Draw,2017-01-06 00:00:00
qsnzgmywcbgb,18476981,Drink-n-Draw,2017-01-05 00:00:00
qsnzgmyvqbmc,18476981,Drink-n-Draw,2016-12-30 00:00:00
qsnzgmyvqblc,18476981,Drink-n-Draw,2016-12-29 00:00:00
qsnzgmyvqbdc,18476981,Drink-n-Draw,2016-12-23 00:00:00
qsnzgmyvqbcc,18476981,Drink-n-Draw,2016-12-22 00:00:00
ljddxlyvqbxb,18476981,Drink-n-Draw | 3 Hour Session,2016-12-18 22:00:00
qsnzgmyvqbtb,18476981,Drink-n-Draw | Figure Model,2016-12-16 00:00:00
qsnzgmyvqbsb,18476981,Drink-n-Draw,2016-12-15 00:00:00
ljddxlyvqbpb,18476981,Drink-n-Draw | 3 Hour Session,2016-12-11 22:00:00
qsnzgmyvqblb,18476981,Drink-n-Draw,2016-12-09 00:00:00
qsnzgmyvqbkb,18476981,Drink-n-Draw,2016-12-08 00:00:00
ljddxlyvqbgb,18476981,Drink-n-Draw | 3 Hour Session,2016-12-04 22:00:00
qsnzgmyvqbcb,18476981,Drink-n-Draw,2016-12-02 00:00:00
lfqlfmyvpbnc,18476981,Drink-n-Draw | Figure Model,2016-12-01 00:00:00
hmddxlyvpbmc,18476981,Drink-n-Draw | Intro to Art,2016-11-30 00:00:00
ljddxlyvpbkc,18476981,Drink-n-Draw | Figure Model | 3 hour session,2016-11-27 22:00:00
lfqlfmyvpbgc,18476981,Drink-n-Draw | Figure Model,2016-11-25 00:00:00
lfqlfmyvpbfc,18476981,Drink-n-Draw | Figure Model,2016-11-24 00:00:00
ljddxlyvpbbc,18476981,Drink-n-Draw | Figure Model | 3 hour session,2016-11-20 22:00:00
lfqlfmyvpbwb,18476981,Drink-n-Draw | Figure Model,2016-11-18 00:00:00
lfqlfmyvpbvb,18476981,Drink-n-Draw | Figure Model,2016-11-17 00:00:00
hmddxlyvpbtb,18476981,Drink-n-Draw | Intro to Art,2016-11-16 00:00:00
ljddxlyvpbrb,18476981,Drink-n-Draw | Figure Model | 3 hour session,2016-11-13 22:00:00
lfqlfmyvpbnb,18476981,Drink-n-Draw | Figure Model,2016-11-11 00:00:00
lfqlfmyvpbmb,18476981,Drink-n-Draw | Figure Model,2016-11-10 00:00:00
ljddxlyvpbjb,18476981,Drink-n-Draw | Figure Model | 3 hour session,2016-11-06 22:00:00
rqkjxlyvpbfb,18476981,Drink-n-Draw | Figure Model,2016-11-03 23:00:00
rqkjxlyvpbdb,18476981,Drink-n-Draw | Figure Model,2016-11-02 23:00:00
hmddxlyvpbcb,18476981,Drink-n-Draw | Intro to Art,2016-11-01 23:00:00
ljddxlyvnbnc,18476981,Drink-n-Draw | Figure Model | 3 hour session,2016-10-30 21:00:00
rqkjxlyvnbkc,18476981,Drink-n-Draw | Figure Model,2016-10-27 23:00:00
rqkjxlyvnbjc,18476981,Drink-n-Draw | Figure Model,2016-10-26 23:00:00
hmddxlyvnbhc,18476981,Drink-n-Draw | Intro to Art,2016-10-25 23:00:00
ljddxlyvnbfc,18476981,Drink-n-Draw | Figure Model | 3 hour session,2016-10-23 21:00:00
rqkjxlyvnbbc,18476981,Drink-n-Draw | Figure Model,2016-10-20 23:00:00
rqkjxlyvnbzb,18476981,Drink-n-Draw | Figure Model,2016-10-19 23:00:00
hmddxlyvnbxb,18476981,Drink-n-Draw | Intro to Art,2016-10-18 23:00:00
ljddxlyvnbvb,18476981,Drink-n-Draw | Figure Model | 3 hour session,2016-10-16 21:00:00
rqkjxlyvnbrb,18476981,Drink-n-Draw | Figure Model,2016-10-13 23:00:00
rqkjxlyvnbqb,18476981,Drink-n-Draw | Figure Model,2016-10-12 23:00:00
hmddxlyvnbpb,18476981,Drink-n-Draw | Intro to Art,2016-10-11 23:00:00
ljddxlyvnbmb,18476981,Drink-n-Draw | Figure Model | 3 hour session,2016-10-09 21:00:00
rqkjxlyvnbjb,18476981,Drink-n-Draw | Figure Model,2016-10-06 23:00:00
rqkjxlyvnbhb,18476981,Drink-n-Draw | Figure Model,2016-10-05 23:00:00
hmddxlyvnbgb,18476981,Drink-n-Draw | Intro to Art,2016-10-04 23:00:00
ljddxlyvnbdb,18476981,Drink-n-Draw | Figure Model | 3 hour session,2016-10-02 21:00:00
rqkjxlyvmbmc,18476981,Drink-n-Draw | Figure Model,2016-09-29 23:00:00
rqkjxlyvmblc,18476981,Drink-n-Draw | Figure Model,2016-09-28 23:00:00
hmddxlyvmbkc,18476981,Drink-n-Draw | Intro to Art,2016-09-27 23:00:00
ljddxlyvmbhc,18476981,Drink-n-Draw | Figure Model | 3 hour session,2016-09-25 21:00:00
rqkjxlyvmbdc,18476981,Drink-n-Draw | Figure Model,2016-09-22 23:00:00
rqkjxlyvmbcc,18476981,Drink-n-Draw | Figure Model,2016-09-21 23:00:00
hmddxlyvmbbc,18476981,Drink-n-Draw | Intro to Art,2016-09-20 23:00:00
ljddxlyvmbxb,18476981,Drink-n-Draw | Figure Model | 3 hour session,2016-09-18 21:00:00
rqkjxlyvmbtb,18476981,Drink-n-Draw | Figure Model,2016-09-15 23:00:00
rqkjxlyvmbsb,18476981,Drink-n-Draw | Figure Model,2016-09-14 23:00:00
hmddxlyvmbrb,18476981,Drink-n-Draw | Intro to Art,2016-09-13 23:00:00
ljddxlyvmbpb,18476981,Drink-n-Draw | Figure Model | 3 hour session,2016-09-11 21:00:00
rqkjxlyvmblb,18476981,Drink-n-Draw | Figure Model,2016-09-08 23:00:00
rqkjxlyvmbkb,18476981,Drink-n-Draw | Figure Model,2016-09-07 23:00:00
hmddxlyvmbjb,18476981,Drink-n-Draw | Intro to Art,2016-09-06 23:00:00
ljddxlyvmbgb,18476981,Drink-n-Draw | Figure Model | 3 hour session,2016-09-04 21:00:00
rqkjxlyvmbcb,18476981,Drink-n-Draw | Figure Model,2016-09-01 23:00:00
rqkjxlyvlbpc,18476981,Drink-n-Draw | Figure Model,2016-08-31 23:00:00
rqkjxlyvlbhc,18476981,Drink-n-Draw | Figure Model,2016-08-25 23:00:00
rqkjxlyvlbgc,18476981,Drink-n-Draw | Figure Model,2016-08-24 23:00:00
bqhwvlyvlbxb,18476981,Drink-n-Draw | Figure Model,2016-08-18 23:00:00
bqhwvlyvlbwb,18476981,Drink-n-Draw | Figure Model,2016-08-17 23:00:00
bqhwvlyvlbpb,18476981,Drink-n-Draw,2016-08-11 23:00:00
bqhwvlyvlbnb,18476981,Drink-n-Draw,2016-08-10 23:00:00
bqhwvlyvlbgb,18476981,Drink-n-Draw,2016-08-04 23:00:00
243396376,18243826,Special Halloween show: Rubik's Groove at 3rd & Lindsley,2017-10-28 23:00:00
243803388,18243826,Halloween Party At The Preston,2017-10-28 00:00:00
243869486,18243826,Jack Daniel's Invitational Barbecue: INFORMATION ONLY,2017-10-27 15:00:00
nchdrlywnbjc,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-10-26 23:30:00
244247473,18243826,Haunted Mansion at Fontanel,2017-10-21 23:00:00
243803137,18243826,October Birthday Celebration at Hotel Preston,2017-10-21 00:00:00
nchdrlywnbzb,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-10-19 23:30:00
nchdrlywnbqb,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-10-12 23:30:00
nchdrlywnbhb,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-10-05 23:30:00
243073023,18243826,Boomerang!!! INFORMATION ONLY,2017-10-01 01:00:00
242520897,18243826,September Birthday Celebration at Hotel Preston,2017-09-30 00:00:00
nchdrlywmblc,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-09-28 23:30:00
243569019,18243826,FLASH: Dancing At Post 88 With Red Light 11,2017-09-24 00:30:00
nchdrlywmbcc,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-09-21 23:30:00
243259533,18243826,Sumner Crest Annual Cruise In and Concert,2017-09-16 21:00:00
nchdrlywmbsb,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-09-14 23:30:00
242469562,18243826,Star Trek II: The Wrath of Khan (35th Anniversary),2017-09-10 19:00:00
243215027,18243826,FLASH: Dancing at the Preston,2017-09-09 00:00:00
nchdrlywmbkb,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-09-07 23:30:00
243118583,18243826,Wed. night class! Learn Lindy Hop dancing!,2017-09-07 00:00:00
243045680,18243826,FLASH!!! Dancing At The Preston,2017-09-03 00:00:00
nchdrlywlbpc,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-08-31 23:30:00
nchdrlywlbgc,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-08-24 23:30:00
242680145,18243826,Eclipse Party at the Fontanel,2017-08-21 15:00:00
241917873,18243826,LADIES ONLY!! Girls Night Out Las Vegas Male Revue,2017-08-21 01:00:00
242498989,18243826,August Birthday Celebration At Hotel Preston,2017-08-19 00:00:00
nchdrlywlbwb,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-08-17 23:30:00
242393497,18243826,Dance The Night Away,2017-08-12 00:00:00
nchdrlywlbnb,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-08-10 23:30:00
nchdrlywlbfb,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-08-03 23:30:00
239087892,18243826,Live Music at Carnton Plantation,2017-07-30 23:00:00
241993005,18243826,Dancing at the Preston/Pink Slip Lounge,2017-07-29 00:00:00
nchdrlywkbkc,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-07-27 23:30:00
241959699,18243826,CANCELLED ,2017-07-24 23:00:00
241876000,18243826,Dunkirk (standard format),2017-07-23 17:45:00
241382792,18243826,Dancing and Dazzle to Celebrate my BIRTHDAY!!! ,2017-07-22 00:00:00
nchdrlywkbbc,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-07-20 23:30:00
240304288,18243826,Live music at Crockett Park,2017-07-16 23:30:00
241628686,18243826,CANCELLED: Dancing At The Preston ,2017-07-15 00:00:00
nchdrlywkbrb,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-07-13 23:30:00
240304213,18243826,Live Music at Crockett Park ,2017-07-09 23:30:00
nchdrlywkbjb,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-07-06 23:30:00
241255875,18243826,Live Music And Fireworks ,2017-07-04 23:30:00
240303913,18243826,Laser Show at the Sudekum Planetarium ,2017-07-02 01:45:00
nchdrlywjbmc,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-06-29 23:30:00
239087829,18243826,Live Music at Carnton Plantation,2017-06-25 23:00:00
239087440,18243826,Dancing to Big Band Music at Centennial Park,2017-06-25 00:00:00
nchdrlywjbdc,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-06-22 23:30:00
238731810,18243826,White Water Rafting in Chattanooga,2017-06-17 15:30:00
nchdrlywjbtb,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-06-15 23:30:00
239087007,18243826,Dancing to Big Band music at Centennial Park,2017-06-11 00:00:00
239857498,18243826,"Kalimba: The Spirit of Earth, Wind and Fire at 3rd & Lindsley",2017-06-09 00:00:00
nchdrlywjblb,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-06-08 23:30:00
238913686,18243826,Summer Series begins at Crockett Park,2017-06-04 23:30:00
239663975,18243826,Wonder Woman (1:30pm RPX),2017-06-04 18:30:00
237207403,18243826,Shake Rattle and Roll: A Tribute to the 50's and 60's at Sumner Crest Winery,2017-06-03 23:30:00
239663943,18243826,Wonder Woman (7pm Standard Format),2017-06-03 00:00:00
240371789,18243826,Dancing At The Preston ,2017-06-03 00:00:00
nchdrlywjbcb,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-06-01 23:30:00
239080260,18243826, Jazz on the Lawn at Beachaven Winery,2017-05-27 23:00:00
nchdrlywhbhc,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-05-25 23:30:00
237207071,18243826,CANCELLED: Beach Bash at Sumner Crest Winery,2017-05-20 23:30:00
239991002,18243826,Dancing At The Preston ,2017-05-20 00:00:00
nchdrlywhbxb,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-05-18 23:30:00
238913481,18243826,Mother's Day party with Jack and Dave,2017-05-12 23:30:00
nchdrlywhbpb,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-05-11 23:30:00
239694888,18243826,Dancing On Cinco De Mayo At Hotel Preston ,2017-05-06 00:00:00
nchdrlywhbgb,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-05-04 23:30:00
238684681,18243826,Mid TN Spring Picnic,2017-04-30 19:00:00
239555573,18243826,Boogie The Night Away (Unhosted Event),2017-04-29 00:00:00
nchdrlywgbkc,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-04-27 23:30:00
239258865,18243826,East Coast Swing Lesson At Brentwood Skate Center ,2017-04-25 00:00:00
238913325,18243826,LOCATION CHANGE: Birthday Bash for Lana at Post 82,2017-04-23 00:30:00
238870608,18243826,CANCELLED DUE TO WEATHER!! ,2017-04-22 23:30:00
nchdrlywgbbc,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-04-20 23:30:00
237872374,18243826,Monica V Birthday Bash,2017-04-16 00:30:00
239070550,18243826,Boogie the Night Away and Celebrate Monica's Birthday,2017-04-16 00:30:00
238884852,18243826,Friday Night Dancing At The Preston ,2017-04-15 00:00:00
nchdrlywgbrb,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-04-13 23:30:00
238884125,18243826,Friday Night Dancing At The Preston ,2017-04-08 00:00:00
nchdrlywgbjb,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-04-06 23:30:00
238602676,18243826,Potluck and Dancing,2017-04-02 19:00:00
238731180,18243826, Dancing At The Preston,2017-04-01 00:00:00
nchdrlywfbnc,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-03-30 23:30:00
238602323,18243826,Cha Cha Dance Lessons,2017-03-28 00:00:00
237565479,18243826,Live Music with the Vicki Reed Band,2017-03-25 01:30:00
nchdrlywfbfc,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-03-23 23:30:00
238478970,18243826,FLASH: St. Patty's Day Dancing At The Preston ,2017-03-18 00:00:00
nchdrlywfbvb,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-03-16 23:30:00
237965448,18243826,St. Paddy's Day Soiree,2017-03-12 02:00:00
nchdrlywfbmb,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-03-10 00:30:00
237990171,18243826,Dancing At The Preston,2017-03-04 01:00:00
nchdrlywfbdb,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-03-03 00:30:00
237894691,18243826,Dancing with the Joy Ride band at Val's in Madison,2017-02-26 02:00:00
nchdrlywdbfc,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-02-24 00:30:00
237564625,18243826,Dancing at the Preston/Pink Slip Lounge,2017-02-18 01:00:00
nchdrlywdbvb,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-02-17 00:30:00
236906962,18243826,Live Music and Dancing,2017-02-12 01:30:00
237122441,18243826,Valentine's Day Bash at Hotel Preston,2017-02-12 01:30:00
nchdrlywdbmb,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-02-10 00:30:00
237444492,18243826,CANCELLED Hump Day Happy Hour!,2017-02-08 23:00:00
236909686,18243826,Journey tribute band/Resurrection,2017-02-05 00:00:00
nchdrlywdbdb,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-02-03 00:30:00
237275330,18243826,FLASH MEETUP: Let's Boogie at Hotel Preston's DJ Night,2017-01-29 02:00:00
237124576,18243826,Dancing at the Preston/Pink Slip Lounge,2017-01-28 01:00:00
nchdrlywcbjc,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-01-27 00:30:00
236909200,18243826,Dancing at the Preston/Pink Slip Lounge,2017-01-21 01:00:00
nchdrlywcbzb,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-01-20 00:30:00
nchdrlywcbqb,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-01-13 00:30:00
235758525,18243826,Hidden Figures 3:20pm (Barbara L's Birthday Movie!),2017-01-08 21:15:00
235756949,18243826,Barbara L's Birthday-Eve Bash!,2017-01-08 01:00:00
nchdrlywcbhb,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2017-01-06 00:30:00
236192136,18243826,New Year's Eve hard rock bash!,2017-01-01 03:00:00
236491919,18243826,FLASH!!! Let's do it again!! Dancing at the Preston!,2016-12-31 01:00:00
nchdrlyvqbmc,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2016-12-30 00:30:00
236454684,18243826,Flash movie: Hacksaw Ridge (6:55pm showing),2016-12-27 00:45:00
236454635,18243826,Flash movie: Queen of Katwe ($2 theater; 4:10pm showing),2016-12-26 22:00:00
236328216,18243826,Dancing At The Pink Slip Lounge Preston Hotel ,2016-12-24 01:00:00
nchdrlyvqbdc,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2016-12-23 00:30:00
nchdrlyvqbtb,18243826,BOWLING NIGHT HAS BEEN CHANGED TO TUESDAY. THIS WEEK ONLY,2016-12-16 00:30:00
235841563,18243826,BOWLING CHRISTMAS PARTY AT HOLDER FAMILY FUN CENTER,2016-12-14 00:30:00
nchdrlyvqbcb,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2016-12-02 00:30:00
nchdrlyvpbgc,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2016-11-25 00:30:00
nchdrlyvpbwb,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2016-11-18 00:30:00
nchdrlyvpbnb,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2016-11-11 00:30:00
nchdrlyvpbfb,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2016-11-03 23:30:00
234091504,18243826,Thrill the World Nashville (read description!),2016-10-29 22:00:00
233890618,18243826,BUY YOUR TICKETS NOW   Rocky Horror Picture Show - Let's Do the Time Warp!,2016-10-29 04:00:00
nchdrlyvnbkc,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2016-10-27 23:30:00
233776969,18243826,Music City Burlesques present: BOO-lesque,2016-10-23 01:00:00
nchdrlyvnbbc,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2016-10-20 23:30:00
nchdrlyvnbrb,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2016-10-13 23:30:00
234332619,18243826,HIKE TO MEXICO!!! RADNOR LAKE HIKE AND THEN TO CINCO DE MAYO,2016-10-08 16:00:00
nchdrlyvnbjb,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2016-10-06 23:30:00
nchdrlyvmbmc,18243826,BOWLING NIGHT AT HOLDER FAMILY FUN CENTER  !!!    COME  JOIN  THE  FUN  !!!!!!,2016-09-29 23:30:00
