,group1,group2,weight
3341,20181560,9376702,1
3342,20181560,24431556,1
3343,20181560,13635532,1
3344,20181560,18616278,1
3345,20181560,1498076,1
3346,20181560,17872862,1
3347,20181560,23515107,1
3348,20181560,22197221,6
3349,20181560,19443174,2
3350,20181560,6121452,1
3351,20181560,1642477,3
3352,20181560,10016242,1
3353,20181560,24693747,1
3354,20181560,5327862,1
3355,18567736,18517376,1
3356,18567736,339011,1
3357,16321082,13560402,1
3358,16321082,17872862,1
3359,16321082,11625832,2
3360,16321082,6707902,2
3361,8540732,18672773,1
3362,8540732,14396812,1
3363,8540732,24675279,1
3364,8540732,20348898,1
3365,8540732,1728035,1
3366,8540732,1324203,2
3367,8540732,15552112,1
3368,8540732,1578685,1
3369,10000962,1187715,1
3370,10000962,541319,1
3371,10000962,19728145,1
3372,10000962,1776274,1
3373,10000962,3376042,1
3374,10000962,18955830,1
3375,10000962,19964997,1
3376,10000962,14649032,1
3377,10000962,6284242,1
3378,10000962,1349592,1
3379,10000962,19030621,1
3380,10000962,1642477,2
3381,1772099,18562307,1
3382,1772099,18495240,1
3383,1772099,19728145,9
3384,1772099,18955830,3
3385,1772099,20757821,1
3386,1772099,339011,2
3387,1772099,1187715,1
3388,1772099,18672773,1
3389,1772099,541319,1
3390,1772099,19708553,1
3391,1772099,14396812,1
3392,1772099,1776274,1
3393,1772099,19713173,1
3394,1772099,17487002,1
3395,1772099,20186791,1
3396,1772099,1324203,2
3397,1772099,20336043,2
3398,1772099,18314669,1
3399,1772099,19828398,1
3400,1772099,18549438,1
3401,1772099,18180033,1
3402,1772099,24431556,1
3403,1772099,19680459,1
3404,1772099,4705492,2
3405,1772099,1576921,1
3406,1772099,18573279,1
3407,1772099,20348898,1
3408,1772099,22197221,2
3409,1772099,19443174,1
3410,1772099,19828207,1
3411,16607822,535553,1
3412,16607822,21533726,2
3413,16607822,1728035,4
3414,16607822,19528743,1
3415,16607822,13560402,1
3416,16607822,16477792,3
3417,16607822,15552112,1
3418,16607822,7130232,1
3419,16607822,929402,1
3420,16607822,24906881,2
3421,16607822,23398017,1
3422,16607822,19033734,1
3423,16607822,541319,1
3424,16607822,1776274,4
3425,16607822,18494105,2
3426,16607822,252576,1
3427,16607822,20041384,1
3428,16607822,7836842,6
3429,16607822,19828398,1
3430,16607822,6707902,1
3431,16607822,10178242,5
3432,16607822,16062152,2
3433,16607822,14649032,6
3434,16607822,14546632,2
3435,16607822,2542802,1
3436,16607822,18361585,2
3437,16607822,15297782,5
3438,16607822,18556157,1
3439,16607822,19728145,1
3440,16607822,19262745,1
3441,16607822,1360698,2
3442,16607822,7700282,1
3443,16607822,23353167,1
3444,16607822,7151442,2
3445,16607822,18779992,1
3446,16607822,3173762,1
3447,16607822,1187715,1
3448,16607822,16487812,4
3449,16607822,11862932,1
3450,16607822,21837219,1
3451,16607822,10016162,1
3452,16607822,17467312,3
3453,16607822,18589616,1
3454,16607822,9376702,1
3455,16607822,7699922,1
3456,16607822,18616278,3
3457,16607822,17872862,1
3458,16607822,10016242,4
3459,16607822,19654655,4
3460,13560402,535553,1
3461,13560402,21533726,1
3462,13560402,1728035,3
3463,13560402,22817838,1
3464,13560402,18855476,2
3465,13560402,18955830,3
3466,13560402,11294262,1
3467,13560402,339011,1
3468,13560402,16477792,6
3469,13560402,6190702,1
3470,13560402,7130232,2
3471,13560402,929402,1
3472,13560402,710272,1
3473,13560402,24906881,1
3474,13560402,23398017,1
3475,13560402,1776274,3
3476,13560402,7138452,1
3477,13560402,19713173,1
3478,13560402,18494105,12
3479,13560402,20493986,2
3480,13560402,18801828,1
3481,13560402,7836842,5
3482,13560402,1324203,1
3483,13560402,6707902,19
3484,13560402,10178242,4
3485,13560402,14546632,1
3486,13560402,16062152,3
3487,13560402,18660552,1
3488,13560402,25397992,1
3489,13560402,18361585,1
3490,13560402,2237681,1
3491,13560402,15297782,6
3492,13560402,19728145,1
3493,13560402,19416348,1
3494,13560402,18425641,1
3495,13560402,19997487,1
3496,13560402,23353167,1
3497,13560402,19266390,1
3498,13560402,1371991,2
3499,13560402,18779992,1
3500,13560402,5618532,4
3501,13560402,11625832,6
3502,13560402,1763190,1
3503,13560402,18517376,1
3504,13560402,3173762,1
3505,13560402,1187715,2
3506,13560402,16487812,4
3507,13560402,6335372,1
3508,13560402,19822479,1
3509,13560402,18923420,1
3510,13560402,21837219,1
3511,13560402,10016162,2
3512,13560402,3376042,1
3513,13560402,18589616,7
3514,13560402,17467312,4
3515,13560402,18314164,21
3516,13560402,9376702,1
3517,13560402,18616278,3
3518,13560402,1349592,1
3519,13560402,1498076,1
3520,13560402,17872862,1
3521,13560402,22197221,1
3522,13560402,10016242,2
3523,13560402,18232817,1
3524,13560402,18414590,1
3525,19030621,535553,1
3526,19030621,18495240,1
3527,19030621,19348756,1
3528,19030621,1728035,1
3529,19030621,6641192,1
3530,19030621,19997487,2
3531,19030621,18855476,1
3532,19030621,18955830,1
3533,19030621,1371991,1
3534,19030621,18529135,1
3535,19030621,7130232,1
3536,19030621,1473660,1
3537,19030621,16487812,1
3538,19030621,541319,1
3539,19030621,19713173,2
3540,19030621,18494105,1
3541,19030621,20186791,1
3542,19030621,7836842,1
3543,19030621,20336043,1
3544,19030621,9376702,2
3545,19030621,16067522,1
3546,19030621,1576921,1
3547,19030621,526316,1
3548,19030621,10016242,1
3549,19030621,18414590,1
3550,1741429,21715712,1
3551,1741429,18562307,8
3552,1741429,19194894,1
3553,1741429,19728145,2
3554,1741429,19416348,1
3555,1741429,16954142,8
3556,1741429,18425641,8
3557,1741429,11294262,1
3558,1741429,8908602,3
3559,1741429,7700282,1
3560,1741429,19964997,3
3561,1741429,14380872,1
3562,1741429,19266390,13
3563,1741429,21957723,1
3564,1741429,255854,1
3565,1741429,18529135,6
3566,1741429,6190702,1
3567,1741429,18517376,1
3568,1741429,1187715,1
3569,1741429,1492619,2
3570,1741429,6335372,2
3571,1741429,1776274,2
3572,1741429,19266450,1
3573,1741429,13288852,1
3574,1741429,18801828,1
3575,1741429,3376042,7
3576,1741429,4705492,6
3577,1741429,18616278,1
3578,1741429,1498076,3
3579,1741429,20807142,1
3580,1741429,22736876,5
3581,1741429,526316,1
3582,1741429,24693747,1
3583,1741429,15297782,1
3584,1292918,339011,2
3585,1292918,18549379,1
3586,1292918,1776274,1
3587,1292918,1349592,1
3588,1292918,18573279,1
3589,1292918,22197221,1
3590,1292918,18314669,1
3591,18549379,18562307,1
3592,18549379,24803205,1
3593,18549379,541319,1
3594,18549379,11375762,1
3595,18549379,19713173,1
3596,18549379,18855476,1
3597,18549379,18955830,1
3598,18549379,9376702,1
3599,18549379,339011,2
3600,18549379,6190702,1
3601,541319,1728035,3
3602,541319,19528743,1
3603,541319,6641192,1
3604,541319,18955830,2
3605,541319,11294262,2
3606,541319,1457232,1
3607,541319,15552112,1
3608,541319,929402,2
3609,541319,19708553,1
3610,541319,18795154,1
3611,541319,17487002,1
3612,541319,19852452,1
3613,541319,18801828,1
3614,541319,7836842,1
3615,541319,1324203,2
3616,541319,16062152,1
3617,541319,19680459,2
3618,541319,4705492,3
3619,541319,15297782,1
3620,541319,2496252,1
3621,541319,18562307,1
3622,541319,19728145,4
3623,541319,19416348,2
3624,541319,18425641,1
3625,541319,7700282,1
3626,541319,1078077,1
3627,541319,19266390,1
3628,541319,18529135,1
3629,541319,1763190,1
3630,541319,1187715,2
3631,541319,24803205,1
3632,541319,21837219,1
3633,541319,3376042,1
3634,541319,18314669,1
3635,541319,711599,1
3636,541319,18476981,2
3637,541319,18573279,1
3638,541319,204767,1
3639,541319,22736876,1
3640,541319,19654655,1
3641,19708553,19728145,1
3642,19708553,20186791,1
3643,19708553,18314669,1
3644,19708553,1697586,1
3645,19708553,18955830,3
3646,19708553,19680459,4
3647,19708553,4705492,1
3648,19708553,1349592,1
3649,19708553,18573279,1
3650,19708553,19680612,1
3651,6230672,1187715,2
3652,6230672,1492619,1
3653,6230672,19728145,3
3654,6230672,19262745,1
3655,6230672,19416348,2
3656,6230672,18801828,1
3657,6230672,339011,1
3658,6230672,20384452,1
3659,6230672,19266390,1
3660,6230672,1642477,2
3661,6230672,14566132,1
3662,6230672,18571126,3
3663,1776274,535553,2
3664,1776274,19194894,4
3665,1776274,1396244,1
3666,1776274,21533726,1
3667,1776274,1728035,19
3668,1776274,19528743,1
3669,1776274,11294262,2
3670,1776274,18955830,3
3671,1776274,22023226,2
3672,1776274,339011,2
3673,1776274,19964997,4
3674,1776274,1457232,1
3675,1776274,21957723,1
3676,1776274,16477792,4
3677,1776274,18837102,2
3678,1776274,15552112,1
3679,1776274,7130232,3
3680,1776274,19033734,1
3681,1776274,1492619,6
3682,1776274,25076888,1
3683,1776274,18494105,15
3684,1776274,252576,4
3685,1776274,18801828,2
3686,1776274,7836842,8
3687,1776274,1324203,2
3688,1776274,19828398,1
3689,1776274,6707902,1
3690,1776274,1405630,1
3691,1776274,21989057,3
3692,1776274,10178242,4
3693,1776274,16062152,3
3694,1776274,14649032,1
3695,1776274,2542802,1
3696,1776274,4705492,13
3697,1776274,15297782,6
3698,1776274,18556157,2
3699,1776274,18562307,1
3700,1776274,19728145,3
3701,1776274,1787157,2
3702,1776274,19416348,2
3703,1776274,16954142,3
3704,1776274,18425641,2
3705,1776274,19997487,4
3706,1776274,18471729,4
3707,1776274,7700282,4
3708,1776274,8908602,3
3709,1776274,18996036,3
3710,1776274,7151442,1
3711,1776274,19266390,5
3712,1776274,22021463,5
3713,1776274,5618532,3
3714,1776274,20822884,1
3715,1776274,11625832,4
3716,1776274,18529135,1
3717,1776274,3173762,1
3718,1776274,1187715,1
3719,1776274,16487812,8
3720,1776274,6335372,1
3721,1776274,19266450,1
3722,1776274,11862932,2
3723,1776274,1743773,1
3724,1776274,10016162,1
3725,1776274,21837219,2
3726,1776274,23594916,2
3727,1776274,3376042,4
3728,1776274,20583850,1
3729,1776274,23723436,1
3730,1776274,18314669,1
3731,1776274,711599,2
3732,1776274,18589616,1
3733,1776274,17467312,1
3734,1776274,18314164,1
3735,1776274,18476981,1
3736,1776274,9376702,4
3737,1776274,16067522,1
3738,1776274,22985677,1
3739,1776274,18616278,2
3740,1776274,1349592,1
3741,1776274,1576921,2
3742,1776274,1498076,1
3743,1776274,17872862,1
3744,1776274,204767,4
3745,1776274,18573279,1
3746,1776274,22197221,2
3747,1776274,22736876,1
3748,1776274,10016242,6
3749,1776274,18232817,1
3750,1776274,18414590,1
3751,1776274,19654655,1
3752,18795154,4705492,1
3753,18795154,19262745,1
3754,18795154,15552112,2
3755,18795154,18468466,2
3756,18795154,24568502,1
3757,18795154,929402,1
3758,18795154,18592827,2
3759,18795154,2496252,1
3760,15770262,21715712,1
3761,15770262,1187715,1
3762,15770262,19728145,2
3763,15770262,6190702,2
3764,15770262,929402,1
3765,19847832,18562307,2
3766,19847832,19728145,2
3767,19847832,6641192,1
3768,19847832,18955830,4
3769,19847832,1457232,1
3770,19847832,25857366,1
3771,19847832,1371991,1
3772,19847832,19934054,1
3773,19847832,6190702,1
3774,19847832,1763190,1
3775,19847832,1187715,3
3776,19847832,19713173,3
3777,19847832,21390741,1
3778,19847832,252576,1
3779,19847832,18549438,1
3780,19847832,24431556,1
3781,19847832,4705492,1
3782,19847832,1576921,1
3783,19847832,1498076,1
3784,19847832,22197221,1
3785,19847832,1642477,1
3786,19847832,19828207,1
3787,19847832,24693747,1
3788,18494105,535553,11
3789,18494105,19194894,4
3790,18494105,21533726,3
3791,18494105,1728035,12
3792,18494105,6641192,1
3793,18494105,22817838,7
3794,18494105,18855476,3
3795,18494105,11294262,1
3796,18494105,18955830,2
3797,18494105,22023226,2
3798,18494105,339011,1
3799,18494105,1457232,1
3800,18494105,16477792,12
3801,18494105,18837102,3
3802,18494105,20440175,1
3803,18494105,15552112,1
3804,18494105,6190702,1
3805,18494105,7130232,17
3806,18494105,24906881,1
3807,18494105,23398017,1
3808,18494105,19033734,1
3809,18494105,7138452,1
3810,18494105,19713173,1
3811,18494105,252576,1
3812,18494105,20493986,1
3813,18494105,18801828,2
3814,18494105,20186791,1
3815,18494105,7836842,19
3816,18494105,1324203,1
3817,18494105,19828398,2
3818,18494105,16447162,3
3819,18494105,6707902,7
3820,18494105,21989057,1
3821,18494105,10178242,14
3822,18494105,16062152,1
3823,18494105,14546632,1
3824,18494105,14649032,2
3825,18494105,18361585,3
3826,18494105,2237681,1
3827,18494105,15297782,7
3828,18494105,18556157,1
3829,18494105,12588802,2
3830,18494105,19728145,2
3831,18494105,19416348,1
3832,18494105,16954142,1
3833,18494105,19997487,15
3834,18494105,1697586,1
3835,18494105,1360698,6
3836,18494105,8908602,1
3837,18494105,1078077,1
3838,18494105,7700282,1
3839,18494105,18996036,1
3840,18494105,14380872,1
3841,18494105,7151442,3
3842,18494105,19266390,3
3843,18494105,22021463,2
3844,18494105,18779992,1
3845,18494105,5618532,3
3846,18494105,11625832,13
3847,18494105,18529135,1
3848,18494105,3173762,8
3849,18494105,1187715,2
3850,18494105,16487812,25
3851,18494105,19822479,1
3852,18494105,11862932,2
3853,18494105,21837219,4
3854,18494105,10016162,1
3855,18494105,3376042,1
3856,18494105,711599,1
3857,18494105,18589616,7
3858,18494105,17467312,4
3859,18494105,18314164,2
3860,18494105,18476981,2
3861,18494105,9376702,10
3862,18494105,18180033,1
3863,18494105,16067522,1
3864,18494105,6284242,1
3865,18494105,18616278,9
3866,18494105,18882523,1
3867,18494105,204767,1
3868,18494105,18573279,1
3869,18494105,22197221,1
3870,18494105,20807142,1
3871,18494105,10016242,38
3872,18494105,19654655,2
3873,26040985,18562307,1
3874,26040985,19934054,1
3875,2486942,1780720,1
3876,2486942,10032122,1
3877,2486942,18974119,1
3878,252576,9307682,2
3879,252576,1728035,1
3880,252576,19528743,15
3881,252576,20583464,1
3882,252576,6641192,1
3883,252576,18955830,3
3884,252576,22023226,3
3885,252576,339011,1
3886,252576,19964997,1
3887,252576,16477792,2
3888,252576,20440175,1
3889,252576,7130232,1
3890,252576,1492619,2
3891,252576,20186791,1
3892,252576,1324203,1
3893,252576,21989057,2
3894,252576,10178242,1
3895,252576,2542802,1
3896,252576,4705492,6
3897,252576,18562307,2
3898,252576,18495240,1
3899,252576,19728145,4
3900,252576,19416348,1
3901,252576,16954142,2
3902,252576,25521445,1
3903,252576,18425641,1
3904,252576,7700282,26
3905,252576,7151442,1
3906,252576,19266390,2
3907,252576,1371991,1
3908,252576,22021463,1
3909,252576,22130047,1
3910,252576,1187715,2
3911,252576,6335372,1
3912,252576,10016162,1
3913,252576,20583850,3
3914,252576,20336043,1
3915,252576,18589616,1
3916,252576,18816443,1
3917,252576,16067522,3
3918,252576,18616278,1
3919,252576,204767,1
3920,252576,22736876,1
3921,252576,1642477,1
3922,252576,19828207,1
3923,252576,10016242,3
3924,252576,24693747,1
3925,252576,5327862,1
3926,11131552,710272,1
3927,11131552,18517376,1
3928,11131552,1187715,2
3929,11131552,18495240,1
3930,11131552,19728145,1
3931,11131552,788001,1
3932,11131552,18955830,1
3933,11131552,339011,3
3934,11131552,19049542,1
3935,11131552,1371991,1
3936,11131552,1349592,1
3937,11131552,23515107,1
3938,11131552,25397992,1
3939,11131552,526316,1
3940,11131552,1473660,1
3941,24568502,15552112,1
3942,24568502,18592827,1
3943,5882552,1187715,1
3944,5882552,14775182,1
3945,5882552,19266390,1
3946,5882552,1473660,1
3947,6707902,535553,2
3948,6707902,19194894,1
3949,6707902,21533726,2
3950,6707902,1728035,2
3951,6707902,22817838,1
3952,6707902,18855476,1
3953,6707902,11294262,2
3954,6707902,339011,3
3955,6707902,16477792,15
3956,6707902,18837102,1
3957,6707902,6190702,1
3958,6707902,7130232,6
3959,6707902,929402,1
3960,6707902,23398017,5
3961,6707902,1240194,1
3962,6707902,24906881,2
3963,6707902,7138452,7
3964,6707902,19713173,1
3965,6707902,20493986,5
3966,6707902,7836842,6
3967,6707902,16447162,3
3968,6707902,1578685,1
3969,6707902,1405630,1
3970,6707902,10178242,12
3971,6707902,14546632,22
3972,6707902,16062152,2
3973,6707902,14649032,2
3974,6707902,4705492,1
3975,6707902,18361585,1
3976,6707902,2237681,1
3977,6707902,15297782,6
3978,6707902,19728145,2
3979,6707902,18425641,1
3980,6707902,19997487,4
3981,6707902,1360698,5
3982,6707902,17894222,1
3983,6707902,23353167,2
3984,6707902,7151442,5
3985,6707902,19266390,1
3986,6707902,18779992,4
3987,6707902,5618532,1
3988,6707902,11625832,39
3989,6707902,18529135,1
3990,6707902,3173762,4
3991,6707902,16487812,14
3992,6707902,21755271,1
3993,6707902,6335372,4
3994,6707902,11862932,3
3995,6707902,10016162,2
3996,6707902,21837219,6
3997,6707902,23594916,1
3998,6707902,17467312,11
3999,6707902,18589616,10
4000,6707902,18314164,10
4001,6707902,9376702,8
4002,6707902,6284242,1
4003,6707902,18616278,7
4004,6707902,18882523,2
4005,6707902,17872862,3
4006,6707902,22197221,1
4007,6707902,10016242,14
4008,6707902,18414590,1
4009,6707902,19654655,5
4010,1405630,24906881,1
4011,1405630,2305281,2
4012,1405630,16487812,1
4013,1405630,21755271,1
4014,1405630,6284242,1
4015,1405630,1576921,1
4016,1405630,20822884,1
4017,1405630,11625832,1
4018,1405630,1578685,1
4019,18549438,18562307,2
4020,18549438,1187715,1
4021,18549438,18672773,1
4022,18549438,16487812,1
4023,18549438,14396812,1
4024,18549438,19728145,2
4025,18549438,19713173,1
4026,18549438,19262745,1
4027,18549438,20041384,1
4028,18549438,18425641,1
4029,18549438,18955830,1
4030,18549438,8908602,1
4031,18549438,217795,1
4032,18549438,16477792,1
4033,18549438,20348898,1
4034,18549438,11625832,1
4035,217795,18562307,1
4036,217795,24803205,1
4037,217795,18425641,1
4038,217795,18589616,1
4039,20384452,1187715,2
4040,20384452,19728145,2
4041,20384452,19713173,2
4042,20384452,20421535,1
4043,20384452,22730657,2
4044,20384452,20186791,1
4045,20384452,18955830,1
4046,20384452,339011,2
4047,20384452,19049542,1
4048,20384452,1371991,1
4049,20384452,1349592,1
4050,20384452,1576921,1
4051,20384452,20129636,2
4052,20384452,22197221,1
4053,20384452,19934054,1
4054,20384452,18361585,1
4055,20384452,18414590,1
4056,18629337,19713173,1
4057,18629337,1078077,1
4058,25397992,710272,1
4059,25397992,18517376,1
4060,25397992,1187715,1
4061,25397992,18923420,1
4062,25397992,24850344,1
4063,25397992,1324203,1
4064,25397992,18589616,1
4065,25397992,18955830,1
4066,25397992,18660552,1
4067,25397992,1371991,1
4068,25397992,23515107,1
4069,25397992,1763190,1
4070,21277425,6284242,1
4071,21277425,19064659,1
4072,21277425,1581956,1
4073,14566132,1187715,1
4074,14566132,19728145,1
4075,14566132,6284242,1
4076,14566132,19713173,1
4077,14566132,1371991,1
4078,14566132,19262745,1
4079,14566132,526316,1
4080,14566132,1642477,1
4081,22608632,7836842,1
4082,21715712,18562307,2
4083,21715712,22422793,2
4084,21715712,1492619,1
4085,21715712,19728145,5
4086,21715712,19713173,1
4087,21715712,18414491,1
4088,21715712,23499806,1
4089,21715712,18471729,1
4090,21715712,18955830,1
4091,21715712,8908602,1
4092,21715712,19964997,1
4093,21715712,19266390,1
4094,21715712,1498076,2
4095,21715712,6190702,3
4096,21715712,18529135,1
4097,21715712,18414590,3
4098,23456513,25117452,1
4099,23456513,19728145,1
4100,23456513,19713173,1
4101,23456513,19266390,1
4102,23456513,6190702,1
4103,23456513,18361585,1
4104,23456513,18955830,1
4105,25117452,2556962,1
4106,25117452,24446290,1
4107,25117452,1349592,1
4108,25903892,23674770,2
4109,25856788,1187715,1
4110,25856788,18955830,1
4111,16954142,19194894,1
4112,16954142,1728035,1
4113,16954142,19528743,1
4114,16954142,11294262,4
4115,16954142,22023226,1
4116,16954142,19964997,3
4117,16954142,21957723,2
4118,16954142,19033734,1
4119,16954142,1492619,1
4120,16954142,19713173,1
4121,16954142,26090658,2
4122,16954142,18801828,2
4123,16954142,21989057,1
4124,16954142,4705492,5
4125,16954142,18556157,2
4126,16954142,18562307,3
4127,16954142,19416348,4
4128,16954142,25150760,1
4129,16954142,18425641,11
4130,16954142,19997487,1
4131,16954142,7700282,2
4132,16954142,8908602,2
4133,16954142,18996036,1
4134,16954142,14380872,1
4135,16954142,19266390,23
4136,16954142,22021463,1
4137,16954142,25996638,1
4138,16954142,18529135,6
4139,16954142,21245809,2
4140,16954142,16487812,1
4141,16954142,19822479,1
4142,16954142,20368282,1
4143,16954142,18414491,1
4144,16954142,3376042,6
4145,16954142,20583850,2
4146,16954142,20336043,2
4147,16954142,21192621,1
4148,16954142,16067522,1
4149,16954142,18616278,1
4150,16954142,1498076,5
4151,16954142,22736876,6
4152,16954142,19828207,1
4153,16954142,24693747,1
4154,22643488,710272,1
4155,22643488,23040833,1
4156,22643488,1187715,1
4157,22643488,19728145,1
4158,22643488,23053409,1
4159,22643488,20129636,1
4160,20402980,25471951,1
4161,20402980,18589616,1
4162,20402980,47094,5
4163,20402980,1349592,1
4164,7193382,710272,1
4165,19997487,535553,9
4166,19997487,19194894,2
4167,19997487,21533726,6
4168,19997487,2556962,1
4169,19997487,1728035,9
4170,19997487,6641192,1
4171,19997487,22817838,10
4172,19997487,18855476,4
4173,19997487,11294262,1
4174,19997487,18955830,1
4175,19997487,22023226,1
4176,19997487,16477792,20
4177,19997487,18837102,1
4178,19997487,7130232,16
4179,19997487,19033734,1
4180,19997487,19713173,1
4181,19997487,18801828,1
4182,19997487,20186791,1
4183,19997487,7836842,6
4184,19997487,16447162,7
4185,19997487,21989057,1
4186,19997487,10178242,17
4187,19997487,14546632,2
4188,19997487,14649032,1
4189,19997487,18361585,1
4190,19997487,15297782,4
4191,19997487,18556157,1
4192,19997487,19728145,1
4193,19997487,19416348,1
4194,19997487,18425641,1
4195,19997487,7700282,1
4196,19997487,8908602,1
4197,19997487,1360698,5
4198,19997487,18996036,1
4199,19997487,7151442,4
4200,19997487,19266390,2
4201,19997487,22021463,1
4202,19997487,18779992,2
4203,19997487,5618532,1
4204,19997487,11625832,17
4205,19997487,18529135,1
4206,19997487,3173762,3
4207,19997487,16487812,29
4208,19997487,6335372,1
4209,19997487,11862932,1
4210,19997487,21837219,10
4211,19997487,3376042,1
4212,19997487,17467312,2
4213,19997487,18589616,3
4214,19997487,18314164,2
4215,19997487,9376702,11
4216,19997487,16067522,2
4217,19997487,22985677,1
4218,19997487,18616278,7
4219,19997487,18882523,1
4220,19997487,22736876,1
4221,19997487,19828207,1
4222,19997487,10016242,44
4223,19997487,18256892,1
4224,20931376,788001,1
4225,20931376,16487812,1
4226,20931376,20197351,1
4227,20931376,16062152,1
4228,20931376,7836842,1
4229,18471729,1492619,1
4230,18471729,19728145,1
4231,18471729,1787157,1
4232,18471729,1743773,1
4233,18471729,1728035,1
4234,18471729,711599,1
4235,18471729,18955830,2
4236,18471729,8908602,1
4237,18471729,18996036,1
4238,18471729,4705492,3
4239,18471729,1498076,1
4240,18471729,6190702,1
4241,8805172,18562307,1
4242,8805172,22197221,1
4243,8805172,6190702,1
4244,8805172,18955830,1
4245,1360698,535553,6
4246,1360698,19194894,3
4247,1360698,21533726,1
4248,1360698,1728035,15
4249,1360698,22817838,2
4250,1360698,18855476,1
4251,1360698,16477792,10
4252,1360698,18837102,1
4253,1360698,15552112,1
4254,1360698,7130232,10
4255,1360698,929402,1
4256,1360698,19713173,1
4257,1360698,7836842,13
4258,1360698,16447162,3
4259,1360698,10178242,13
4260,1360698,14649032,3
4261,1360698,16062152,1
4262,1360698,14546632,1
4263,1360698,4705492,1
4264,1360698,18361585,2
4265,1360698,15297782,7
4266,1360698,18556157,1
4267,1360698,12588802,1
4268,1360698,18425641,1
4269,1360698,18996036,1
4270,1360698,23353167,5
4271,1360698,20135762,1
4272,1360698,7151442,1
4273,1360698,18779992,3
4274,1360698,5618532,3
4275,1360698,11625832,13
4276,1360698,3173762,6
4277,1360698,1187715,1
4278,1360698,16487812,13
4279,1360698,11862932,1
4280,1360698,21837219,8
4281,1360698,23594916,1
4282,1360698,711599,1
4283,1360698,18589616,5
4284,1360698,17467312,5
4285,1360698,18314164,1
4286,1360698,9376702,10
4287,1360698,16067522,1
4288,1360698,18616278,13
4289,1360698,17872862,4
4290,1360698,10016242,29
4291,1360698,19654655,2
4292,1078077,18495240,1
4293,1078077,19728145,2
4294,1078077,20940321,1
4295,1078077,18955830,1
4296,1078077,11294262,1
4297,1078077,7700282,1
4298,1078077,339011,3
4299,1078077,1371991,1
4300,1078077,6190702,1
4301,1078077,929402,1
4302,1078077,1187715,1
4303,1078077,24803205,1
4304,1078077,17487002,2
4305,1078077,3376042,1
4306,1078077,1324203,1
4307,1078077,10178242,1
4308,1078077,6284242,6
4309,1078077,1349592,1
4310,1078077,1642477,1
4311,1078077,18361585,1
4312,1078077,24693747,1
4313,1078077,18256892,1
4314,23040833,710272,1
4315,23040833,14396812,1
4316,23040833,19728145,2
4317,23040833,20129636,1
4318,18996036,19194894,1
4319,18996036,1787157,1
4320,18996036,1728035,2
4321,18996036,11294262,1
4322,18996036,22023226,1
4323,18996036,19266390,1
4324,18996036,22021463,1
4325,18996036,18529135,1
4326,18996036,16487812,1
4327,18996036,19033734,1
4328,18996036,1743773,1
4329,18996036,18801828,1
4330,18996036,7836842,1
4331,18996036,3376042,1
4332,18996036,1324203,1
4333,18996036,711599,1
4334,18996036,21989057,1
4335,18996036,16062152,1
4336,18996036,4705492,1
4337,18996036,18616278,2
4338,18996036,15297782,1
4339,18996036,18556157,1
4340,17894222,18314164,1
4341,19266390,535553,1
4342,19266390,19194894,1
4343,19266390,18798102,1
4344,19266390,1728035,2
4345,19266390,19528743,1
4346,19266390,6641192,1
4347,19266390,18955830,3
4348,19266390,11294262,5
4349,19266390,22023226,1
4350,19266390,339011,1
4351,19266390,19964997,12
4352,19266390,21957723,1
4353,19266390,6190702,1
4354,19266390,7130232,1
4355,19266390,19033734,1
4356,19266390,1492619,6
4357,19266390,19713173,1
4358,19266390,26090658,1
4359,19266390,18801828,6
4360,19266390,7836842,1
4361,19266390,1324203,2
4362,19266390,21989057,1
4363,19266390,4705492,12
4364,19266390,18361585,1
4365,19266390,15297782,4
4366,19266390,18556157,1
4367,19266390,18562307,15
4368,19266390,19728145,4
4369,19266390,19416348,9
4370,19266390,25521445,1
4371,19266390,18425641,17
4372,19266390,4064562,1
4373,19266390,7700282,5
4374,19266390,8908602,5
4375,19266390,14380872,1
4376,19266390,22021463,1
4377,19266390,5618532,1
4378,19266390,18529135,12
4379,19266390,21245809,1
4380,19266390,18571126,1
4381,19266390,1187715,2
4382,19266390,16487812,2
4383,19266390,14775182,1
4384,19266390,19822479,1
4385,19266390,23594916,1
4386,19266390,21338021,1
4387,19266390,3376042,9
4388,19266390,20336043,1
4389,19266390,23723436,2
4390,19266390,11938732,1
4391,19266390,20583850,1
4392,19266390,18589616,1
4393,19266390,9376702,1
4394,19266390,16067522,2
4395,19266390,22985677,1
4396,19266390,18944977,1
4397,19266390,18616278,2
4398,19266390,1498076,8
4399,19266390,20124638,1
4400,19266390,204767,1
4401,19266390,20807142,1
4402,19266390,22736876,10
4403,19266390,19828207,1
4404,19266390,47094,1
4405,19266390,18256892,2
4406,19266390,18414590,1
4407,5618532,535553,5
4408,5618532,788001,1
4409,5618532,1728035,3
4410,5618532,18425641,1
4411,5618532,22817838,1
4412,5618532,18855476,1
4413,5618532,18955830,1
4414,5618532,7151442,1
4415,5618532,1371991,1
4416,5618532,18779992,2
4417,5618532,16477792,6
4418,5618532,11625832,3
4419,5618532,7130232,4
4420,5618532,3173762,4
4421,5618532,1187715,1
4422,5618532,16487812,4
4423,5618532,11862932,1
4424,5618532,21837219,2
4425,5618532,7836842,2
4426,5618532,18589616,4
4427,5618532,17467312,1
4428,5618532,18314164,3
